zip,state,county,city_town,climate_zone,moisture_regime
02370,MA,PLYMOUTH,ROCKLAND,5,moist
02375,MA,BRISTOL,SOUTH EASTON,5,moist
02379,MA,PLYMOUTH,WEST BRIDGEWATER,5,moist
02381,MA,PLYMOUTH,WHITE HORSE BEACH,5,moist
02382,MA,PLYMOUTH,WHITMAN,5,moist
02420,MA,MIDDLESEX,LEXINGTON,5,moist
02421,MA,MIDDLESEX,LEXINGTON,5,moist
02445,MA,NORFOLK,BROOKLINE,5,moist
02446,MA,NORFOLK,BROOKLINE,5,moist
02447,MA,NORFOLK,BROOKLINE VILLAGE,5,moist
02451,MA,MIDDLESEX,WALTHAM,5,moist
02452,MA,MIDDLESEX,WALTHAM,5,moist
02453,MA,MIDDLESEX,WALTHAM,5,moist
02454,MA,MIDDLESEX,WALTHAM,5,moist
02455,MA,MIDDLESEX,NORTH WALTHAM,5,moist
02456,MA,MIDDLESEX,NEW TOWN,5,moist
02457,MA,NORFOLK,BABSON PARK,5,moist
02458,MA,MIDDLESEX,NEWTON,5,moist
02459,MA,MIDDLESEX,NEWTON CENTER,5,moist
02460,MA,MIDDLESEX,NEWTONVILLE,5,moist
02461,MA,MIDDLESEX,NEWTON HIGHLANDS,5,moist
02462,MA,MIDDLESEX,NEWTON LOWER FALLS,5,moist
02464,MA,MIDDLESEX,NEWTON UPPER FALLS,5,moist
02465,MA,MIDDLESEX,WEST NEWTON,5,moist
02466,MA,MIDDLESEX,AUBURNDALE,5,moist
02467,MA,MIDDLESEX,CHESTNUT HILL,5,moist
02468,MA,MIDDLESEX,WABAN,5,moist
02471,MA,MIDDLESEX,WATERTOWN,5,moist
02472,MA,MIDDLESEX,WATERTOWN,5,moist
02474,MA,MIDDLESEX,ARLINGTON,5,moist
02475,MA,MIDDLESEX,ARLINGTON HEIGHTS,5,moist
02476,MA,MIDDLESEX,ARLINGTON,5,moist
02478,MA,MIDDLESEX,BELMONT,5,moist
02479,MA,MIDDLESEX,WAVERLEY,5,moist
02481,MA,NORFOLK,WELLESLEY HILLS,5,moist
02482,MA,NORFOLK,WELLESLEY,5,moist
02492,MA,NORFOLK,NEEDHAM,5,moist
02493,MA,MIDDLESEX,WESTON,5,moist
02494,MA,NORFOLK,NEEDHAM HEIGHTS,5,moist
02532,MA,BARNSTABLE,BUZZARDS BAY,5,moist
02534,MA,BARNSTABLE,CATAUMET,5,moist
02535,MA,DUKES,CHILMARK,5,moist
02536,MA,BARNSTABLE,EAST FALMOUTH,5,moist
02537,MA,BARNSTABLE,EAST SANDWICH,5,moist
02538,MA,PLYMOUTH,EAST WAREHAM,5,moist
02539,MA,DUKES,EDGARTOWN,5,moist
02540,MA,BARNSTABLE,FALMOUTH,5,moist
02541,MA,BARNSTABLE,FALMOUTH,5,moist
02542,MA,BARNSTABLE,BUZZARDS BAY,5,moist
02543,MA,BARNSTABLE,WOODS HOLE,5,moist
02552,MA,DUKES,MENEMSHA,5,moist
02553,MA,BARNSTABLE,MONUMENT BEACH,5,moist
02554,MA,NANTUCKET,NANTUCKET,5,moist
02556,MA,BARNSTABLE,NORTH FALMOUTH,5,moist
02557,MA,DUKES,OAK BLUFFS,5,moist
02558,MA,PLYMOUTH,ONSET,5,moist
02559,MA,BARNSTABLE,POCASSET,5,moist
02561,MA,BARNSTABLE,SAGAMORE,5,moist
02562,MA,BARNSTABLE,SAGAMORE BEACH,5,moist
02563,MA,BARNSTABLE,SANDWICH,5,moist
02564,MA,NANTUCKET,SIASCONSET,5,moist
02568,MA,DUKES,VINEYARD HAVEN,5,moist
02571,MA,PLYMOUTH,WAREHAM,5,moist
02574,MA,BARNSTABLE,WEST FALMOUTH,5,moist
02575,MA,DUKES,WEST TISBURY,5,moist
02576,MA,PLYMOUTH,WEST WAREHAM,5,moist
02584,MA,NANTUCKET,NANTUCKET,5,moist
02601,MA,BARNSTABLE,HYANNIS,5,moist
02630,MA,BARNSTABLE,BARNSTABLE,5,moist
02631,MA,BARNSTABLE,BREWSTER,5,moist
02632,MA,BARNSTABLE,CENTERVILLE,5,moist
02633,MA,BARNSTABLE,CHATHAM,5,moist
02634,MA,BARNSTABLE,CENTERVILLE,5,moist
02635,MA,BARNSTABLE,COTUIT,5,moist
02637,MA,BARNSTABLE,CUMMAQUID,5,moist
02638,MA,BARNSTABLE,DENNIS,5,moist
02639,MA,BARNSTABLE,DENNIS PORT,5,moist
02641,MA,BARNSTABLE,EAST DENNIS,5,moist
02642,MA,BARNSTABLE,EASTHAM,5,moist
02643,MA,BARNSTABLE,EAST ORLEANS,5,moist
02644,MA,BARNSTABLE,FORESTDALE,5,moist
02645,MA,BARNSTABLE,HARWICH,5,moist
02646,MA,BARNSTABLE,HARWICH PORT,5,moist
02647,MA,BARNSTABLE,HYANNIS PORT,5,moist
02648,MA,BARNSTABLE,MARSTONS MILLS,5,moist
02649,MA,BARNSTABLE,MASHPEE,5,moist
02650,MA,BARNSTABLE,NORTH CHATHAM,5,moist
02651,MA,BARNSTABLE,NORTH EASTHAM,5,moist
02652,MA,BARNSTABLE,NORTH TRURO,5,moist
02653,MA,BARNSTABLE,ORLEANS,5,moist
02655,MA,BARNSTABLE,OSTERVILLE,5,moist
02657,MA,BARNSTABLE,PROVINCETOWN,5,moist
02659,MA,BARNSTABLE,SOUTH CHATHAM,5,moist
02660,MA,BARNSTABLE,SOUTH DENNIS,5,moist
02661,MA,BARNSTABLE,SOUTH HARWICH,5,moist
02662,MA,BARNSTABLE,SOUTH ORLEANS,5,moist
02663,MA,BARNSTABLE,SOUTH WELLFLEET,5,moist
02664,MA,BARNSTABLE,SOUTH YARMOUTH,5,moist
02666,MA,BARNSTABLE,TRURO,5,moist
02667,MA,BARNSTABLE,WELLFLEET,5,moist
02668,MA,BARNSTABLE,WEST BARNSTABLE,5,moist
02669,MA,BARNSTABLE,WEST CHATHAM,5,moist
02670,MA,BARNSTABLE,WEST DENNIS,5,moist
02671,MA,BARNSTABLE,WEST HARWICH,5,moist
02672,MA,BARNSTABLE,WEST HYANNISPORT,5,moist
02673,MA,BARNSTABLE,WEST YARMOUTH,5,moist
02675,MA,BARNSTABLE,YARMOUTH PORT,5,moist
02702,MA,BRISTOL,ASSONET,5,moist
02703,MA,BRISTOL,ATTLEBORO,5,moist
02712,MA,BRISTOL,CHARTLEY,5,moist
02713,MA,DUKES,CUTTYHUNK,5,moist
02714,MA,BRISTOL,DARTMOUTH,5,moist
02715,MA,BRISTOL,DIGHTON,5,moist
02717,MA,BRISTOL,EAST FREETOWN,5,moist
02718,MA,BRISTOL,EAST TAUNTON,5,moist
02719,MA,BRISTOL,FAIRHAVEN,5,moist
02720,MA,BRISTOL,FALL RIVER,5,moist
02721,MA,BRISTOL,FALL RIVER,5,moist
02722,MA,BRISTOL,FALL RIVER,5,moist
02723,MA,BRISTOL,FALL RIVER,5,moist
02724,MA,BRISTOL,FALL RIVER,5,moist
02725,MA,BRISTOL,SOMERSET,5,moist
02726,MA,BRISTOL,SOMERSET,5,moist
02738,MA,PLYMOUTH,MARION,5,moist
02739,MA,PLYMOUTH,MATTAPOISETT,5,moist
02740,MA,BRISTOL,NEW BEDFORD,5,moist
02741,MA,BRISTOL,NEW BEDFORD,5,moist
02742,MA,BRISTOL,NEW BEDFORD,5,moist
02743,MA,BRISTOL,ACUSHNET,5,moist
02744,MA,BRISTOL,NEW BEDFORD,5,moist
02745,MA,BRISTOL,NEW BEDFORD,5,moist
02746,MA,BRISTOL,NEW BEDFORD,5,moist
02747,MA,BRISTOL,NORTH DARTMOUTH,5,moist
02748,MA,BRISTOL,SOUTH DARTMOUTH,5,moist
02760,MA,BRISTOL,NORTH ATTLEBORO,5,moist
02761,MA,BRISTOL,NORTH ATTLEBORO,5,moist
02762,MA,NORFOLK,PLAINVILLE,5,moist
02763,MA,BRISTOL,ATTLEBORO FALLS,5,moist
02764,MA,BRISTOL,NORTH DIGHTON,5,moist
02766,MA,BRISTOL,NORTON,5,moist
02767,MA,BRISTOL,RAYNHAM,5,moist
02768,MA,BRISTOL,RAYNHAM CENTER,5,moist
02769,MA,BRISTOL,REHOBOTH,5,moist
02770,MA,PLYMOUTH,ROCHESTER,5,moist
02771,MA,BRISTOL,SEEKONK,5,moist
02777,MA,BRISTOL,SWANSEA,5,moist
02779,MA,BRISTOL,BERKLEY,5,moist
02780,MA,BRISTOL,TAUNTON,5,moist
02790,MA,BRISTOL,WESTPORT,5,moist
02791,MA,BRISTOL,WESTPORT POINT,5,moist
02801,RI,NEWPORT,ADAMSVILLE,5,moist
02802,RI,PROVIDENCE,ALBION,5,moist
02804,RI,WASHINGTON,ASHAWAY,5,moist
02806,RI,BRISTOL,BARRINGTON,5,moist
02807,RI,WASHINGTON,BLOCK ISLAND,5,moist
02808,RI,WASHINGTON,BRADFORD,5,moist
02809,RI,BRISTOL,BRISTOL,5,moist
02812,RI,WASHINGTON,CAROLINA,5,moist
02813,RI,WASHINGTON,CHARLESTOWN,5,moist
02814,RI,PROVIDENCE,CHEPACHET,5,moist
02815,RI,PROVIDENCE,CLAYVILLE,5,moist
02816,RI,KENT,COVENTRY,5,moist
02817,RI,KENT,WEST GREENWICH,5,moist
02818,RI,KENT,EAST GREENWICH,5,moist
02822,RI,WASHINGTON,EXETER,5,moist
02823,RI,PROVIDENCE,FISKEVILLE,5,moist
02824,RI,PROVIDENCE,FORESTDALE,5,moist
02825,RI,PROVIDENCE,FOSTER,5,moist
02826,RI,PROVIDENCE,GLENDALE,5,moist
02827,RI,KENT,GREENE,5,moist
02828,RI,PROVIDENCE,GREENVILLE,5,moist
02829,RI,PROVIDENCE,HARMONY,5,moist
02830,RI,PROVIDENCE,HARRISVILLE,5,moist
02831,RI,PROVIDENCE,HOPE,5,moist
02832,RI,WASHINGTON,HOPE VALLEY,5,moist
02833,RI,WASHINGTON,HOPKINTON,5,moist
02835,RI,NEWPORT,JAMESTOWN,5,moist
02836,RI,WASHINGTON,KENYON,5,moist
02837,RI,NEWPORT,LITTLE COMPTON,5,moist
02838,RI,PROVIDENCE,MANVILLE,5,moist
02839,RI,PROVIDENCE,MAPLEVILLE,5,moist
02840,RI,NEWPORT,NEWPORT,5,moist
02841,RI,NEWPORT,NEWPORT,5,moist
02842,RI,NEWPORT,MIDDLETOWN,5,moist
02852,RI,WASHINGTON,NORTH KINGSTOWN,5,moist
02857,RI,PROVIDENCE,NORTH SCITUATE,5,moist
02858,RI,PROVIDENCE,OAKLAND,5,moist
02859,RI,PROVIDENCE,PASCOAG,5,moist
02860,RI,PROVIDENCE,PAWTUCKET,5,moist
02861,RI,PROVIDENCE,PAWTUCKET,5,moist
02862,RI,PROVIDENCE,PAWTUCKET,5,moist
02863,RI,PROVIDENCE,CENTRAL FALLS,5,moist
02864,RI,PROVIDENCE,CUMBERLAND,5,moist
02865,RI,PROVIDENCE,LINCOLN,5,moist
02871,RI,NEWPORT,PORTSMOUTH,5,moist
02872,RI,BRISTOL,PRUDENCE ISLAND,5,moist
02873,RI,WASHINGTON,ROCKVILLE,5,moist
02874,RI,WASHINGTON,SAUNDERSTOWN,5,moist
02875,RI,WASHINGTON,SHANNOCK,5,moist
02876,RI,PROVIDENCE,SLATERSVILLE,5,moist
02877,RI,WASHINGTON,SLOCUM,5,moist
02878,RI,NEWPORT,TIVERTON,5,moist
02879,RI,WASHINGTON,WAKEFIELD,5,moist
02880,RI,WASHINGTON,WAKEFIELD,5,moist
02881,RI,WASHINGTON,KINGSTON,5,moist
02882,RI,WASHINGTON,NARRAGANSETT,5,moist
02883,RI,WASHINGTON,PEACE DALE,5,moist
02885,RI,BRISTOL,WARREN,5,moist
02886,RI,KENT,WARWICK,5,moist
02887,RI,KENT,WARWICK,5,moist
02888,RI,KENT,WARWICK,5,moist
02889,RI,KENT,WARWICK,5,moist
02891,RI,WASHINGTON,WESTERLY,5,moist
02892,RI,WASHINGTON,WEST KINGSTON,5,moist
02893,RI,KENT,WEST WARWICK,5,moist
02894,RI,WASHINGTON,WOOD RIVER JUNCTION,5,moist
02895,RI,PROVIDENCE,WOONSOCKET,5,moist
02896,RI,PROVIDENCE,NORTH SMITHFIELD,5,moist
02898,RI,WASHINGTON,WYOMING,5,moist
02901,RI,PROVIDENCE,PROVIDENCE,5,moist
02902,RI,PROVIDENCE,PROVIDENCE,5,moist
02903,RI,PROVIDENCE,PROVIDENCE,5,moist
02904,RI,PROVIDENCE,PROVIDENCE,5,moist
02905,RI,PROVIDENCE,PROVIDENCE,5,moist
02906,RI,PROVIDENCE,PROVIDENCE,5,moist
02907,RI,PROVIDENCE,PROVIDENCE,5,moist
02908,RI,PROVIDENCE,PROVIDENCE,5,moist
02909,RI,PROVIDENCE,PROVIDENCE,5,moist
02910,RI,PROVIDENCE,CRANSTON,5,moist
02911,RI,PROVIDENCE,NORTH PROVIDENCE,5,moist
02912,RI,PROVIDENCE,PROVIDENCE,5,moist
02914,RI,PROVIDENCE,EAST PROVIDENCE,5,moist
02915,RI,PROVIDENCE,RIVERSIDE,5,moist
02916,RI,PROVIDENCE,RUMFORD,5,moist
02917,RI,PROVIDENCE,SMITHFIELD,5,moist
02918,RI,PROVIDENCE,PROVIDENCE,5,moist
02919,RI,PROVIDENCE,JOHNSTON,5,moist
02920,RI,PROVIDENCE,CRANSTON,5,moist
02921,RI,PROVIDENCE,CRANSTON,5,moist
02940,RI,PROVIDENCE,PROVIDENCE,5,moist
03031,NH,HILLSBOROUGH,AMHERST,5,moist
03032,NH,ROCKINGHAM,AUBURN,5,moist
03033,NH,HILLSBOROUGH,BROOKLINE,5,moist
03034,NH,ROCKINGHAM,CANDIA,5,moist
03036,NH,ROCKINGHAM,CHESTER,5,moist
03037,NH,ROCKINGHAM,DEERFIELD,5,moist
03038,NH,ROCKINGHAM,DERRY,5,moist
03041,NH,ROCKINGHAM,EAST DERRY,5,moist
03042,NH,ROCKINGHAM,EPPING,5,moist
03043,NH,HILLSBOROUGH,FRANCESTOWN,5,moist
03044,NH,ROCKINGHAM,FREMONT,5,moist
03045,NH,HILLSBOROUGH,GOFFSTOWN,5,moist
03046,NH,MERRIMACK,DUNBARTON,6,moist
03047,NH,HILLSBOROUGH,GREENFIELD,5,moist
03048,NH,HILLSBOROUGH,GREENVILLE,5,moist
03049,NH,HILLSBOROUGH,HOLLIS,5,moist
03051,NH,HILLSBOROUGH,HUDSON,5,moist
03052,NH,HILLSBOROUGH,LITCHFIELD,5,moist
03053,NH,ROCKINGHAM,LONDONDERRY,5,moist
03054,NH,HILLSBOROUGH,MERRIMACK,5,moist
03055,NH,HILLSBOROUGH,MILFORD,5,moist
03057,NH,HILLSBOROUGH,MONT VERNON,5,moist
03060,NH,HILLSBOROUGH,NASHUA,5,moist
03061,NH,HILLSBOROUGH,NASHUA,5,moist
03062,NH,HILLSBOROUGH,NASHUA,5,moist
03063,NH,HILLSBOROUGH,NASHUA,5,moist
03064,NH,HILLSBOROUGH,NASHUA,5,moist
03070,NH,HILLSBOROUGH,NEW BOSTON,5,moist
03071,NH,HILLSBOROUGH,NEW IPSWICH,5,moist
03073,NH,ROCKINGHAM,NORTH SALEM,5,moist
03076,NH,HILLSBOROUGH,PELHAM,5,moist
03077,NH,ROCKINGHAM,RAYMOND,5,moist
03079,NH,ROCKINGHAM,SALEM,5,moist
03082,NH,HILLSBOROUGH,LYNDEBOROUGH,5,moist
03084,NH,HILLSBOROUGH,TEMPLE,5,moist
03086,NH,HILLSBOROUGH,WILTON,5,moist
03087,NH,ROCKINGHAM,WINDHAM,5,moist
03101,NH,HILLSBOROUGH,MANCHESTER,5,moist
03102,NH,HILLSBOROUGH,MANCHESTER,5,moist
03103,NH,HILLSBOROUGH,MANCHESTER,5,moist
03104,NH,HILLSBOROUGH,MANCHESTER,5,moist
03105,NH,HILLSBOROUGH,MANCHESTER,5,moist
03106,NH,MERRIMACK,HOOKSETT,6,moist
03108,NH,HILLSBOROUGH,MANCHESTER,5,moist
03109,NH,HILLSBOROUGH,MANCHESTER,5,moist
03110,NH,HILLSBOROUGH,BEDFORD,5,moist
03111,NH,HILLSBOROUGH,MANCHESTER,5,moist
03215,NH,GRAFTON,WATERVILLE VALLEY,6,moist
03216,NH,MERRIMACK,ANDOVER,6,moist
03217,NH,GRAFTON,ASHLAND,6,moist
03218,NH,BELKNAP,BARNSTEAD,6,moist
03220,NH,BELKNAP,BELMONT,6,moist
03221,NH,MERRIMACK,BRADFORD,6,moist
03222,NH,GRAFTON,BRISTOL,6,moist
03223,NH,GRAFTON,CAMPTON,6,moist
03224,NH,MERRIMACK,CANTERBURY,6,moist
03225,NH,BELKNAP,CENTER BARNSTEAD,6,moist
03226,NH,BELKNAP,CENTER HARBOR,6,moist
03227,NH,CARROLL,CENTER SANDWICH,6,moist
03229,NH,MERRIMACK,CONTOOCOOK,6,moist
03230,NH,MERRIMACK,DANBURY,6,moist
03231,NH,MERRIMACK,EAST ANDOVER,6,moist
03233,NH,MERRIMACK,ELKINS,6,moist
03234,NH,MERRIMACK,EPSOM,6,moist
03235,NH,MERRIMACK,FRANKLIN,6,moist
03237,NH,BELKNAP,GILMANTON,6,moist
03240,NH,GRAFTON,GRAFTON,6,moist
03241,NH,GRAFTON,HEBRON,6,moist
03242,NH,MERRIMACK,HENNIKER,6,moist
03243,NH,MERRIMACK,HILL,6,moist
03244,NH,HILLSBOROUGH,HILLSBOROUGH,5,moist
03245,NH,GRAFTON,HOLDERNESS,6,moist
03246,NH,BELKNAP,LACONIA,6,moist
03247,NH,BELKNAP,LACONIA,6,moist
03249,NH,BELKNAP,GILFORD,6,moist
03251,NH,GRAFTON,LINCOLN,6,moist
03252,NH,BELKNAP,LOCHMERE,6,moist
03253,NH,BELKNAP,MEREDITH,6,moist
03254,NH,CARROLL,MOULTONBOROUGH,6,moist
03255,NH,MERRIMACK,NEWBURY,6,moist
03256,NH,BELKNAP,NEW HAMPTON,6,moist
03257,NH,MERRIMACK,NEW LONDON,6,moist
03258,NH,MERRIMACK,CHICHESTER,6,moist
03259,NH,CARROLL,NORTH SANDWICH,6,moist
03260,NH,MERRIMACK,NORTH SUTTON,6,moist
03261,NH,ROCKINGHAM,NORTHWOOD,5,moist
03262,NH,GRAFTON,NORTH WOODSTOCK,6,moist
03263,NH,MERRIMACK,PITTSFIELD,6,moist
03264,NH,GRAFTON,PLYMOUTH,6,moist
03266,NH,GRAFTON,RUMNEY,6,moist
03268,NH,MERRIMACK,SALISBURY,6,moist
03269,NH,BELKNAP,SANBORNTON,6,moist
03272,NH,MERRIMACK,SOUTH NEWBURY,6,moist
03273,NH,MERRIMACK,SOUTH SUTTON,6,moist
03275,NH,MERRIMACK,SUNCOOK,6,moist
03276,NH,BELKNAP,TILTON,6,moist
03278,NH,MERRIMACK,WARNER,6,moist
03279,NH,GRAFTON,WARREN,6,moist
03280,NH,SULLIVAN,WASHINGTON,6,moist
03281,NH,HILLSBOROUGH,WEARE,5,moist
03282,NH,GRAFTON,WENTWORTH,6,moist
03284,NH,SULLIVAN,SPRINGFIELD,6,moist
03285,NH,GRAFTON,THORNTON,6,moist
03287,NH,MERRIMACK,WILMOT,6,moist
03289,NH,BELKNAP,WINNISQUAM,6,moist
03290,NH,ROCKINGHAM,NOTTINGHAM,5,moist
03291,NH,ROCKINGHAM,WEST NOTTINGHAM,5,moist
03293,NH,GRAFTON,WOODSTOCK,6,moist
03301,NH,MERRIMACK,CONCORD,6,moist
03302,NH,MERRIMACK,CONCORD,6,moist
03303,NH,MERRIMACK,CONCORD,6,moist
03304,NH,MERRIMACK,BOW,6,moist
03307,NH,MERRIMACK,LOUDON,6,moist
03431,NH,CHESHIRE,KEENE,5,moist
03435,NH,CHESHIRE,KEENE,5,moist
03440,NH,HILLSBOROUGH,ANTRIM,5,moist
03441,NH,CHESHIRE,ASHUELOT,5,moist
03442,NH,HILLSBOROUGH,BENNINGTON,5,moist
03443,NH,CHESHIRE,CHESTERFIELD,5,moist
03444,NH,CHESHIRE,DUBLIN,5,moist
03445,NH,CHESHIRE,SULLIVAN,5,moist
03446,NH,CHESHIRE,SWANZEY,5,moist
03447,NH,CHESHIRE,FITZWILLIAM,5,moist
03448,NH,CHESHIRE,GILSUM,5,moist
03449,NH,HILLSBOROUGH,HANCOCK,5,moist
03450,NH,CHESHIRE,HARRISVILLE,5,moist
03451,NH,CHESHIRE,HINSDALE,5,moist
03452,NH,CHESHIRE,JAFFREY,5,moist
03455,NH,CHESHIRE,MARLBOROUGH,5,moist
03456,NH,CHESHIRE,MARLOW,5,moist
03457,NH,CHESHIRE,NELSON,5,moist
03458,NH,HILLSBOROUGH,PETERBOROUGH,5,moist
03461,NH,CHESHIRE,RINDGE,5,moist
03462,NH,CHESHIRE,SPOFFORD,5,moist
03464,NH,CHESHIRE,STODDARD,5,moist
03465,NH,CHESHIRE,TROY,5,moist
03466,NH,CHESHIRE,WEST CHESTERFIELD,5,moist
03467,NH,CHESHIRE,WESTMORELAND,5,moist
03468,NH,HILLSBOROUGH,WEST PETERBOROUGH,5,moist
03469,NH,CHESHIRE,WEST SWANZEY,5,moist
03470,NH,CHESHIRE,WINCHESTER,5,moist
03561,NH,GRAFTON,LITTLETON,6,moist
03570,NH,COOS,BERLIN,6,moist
03574,NH,GRAFTON,BETHLEHEM,6,moist
03575,NH,COOS,BRETTON WOODS,6,moist
03576,NH,COOS,COLEBROOK,6,moist
03579,NH,COOS,ERROL,6,moist
03580,NH,GRAFTON,FRANCONIA,6,moist
03581,NH,COOS,GORHAM,6,moist
03582,NH,COOS,GROVETON,6,moist
03583,NH,COOS,JEFFERSON,6,moist
03584,NH,COOS,LANCASTER,6,moist
03585,NH,GRAFTON,LISBON,6,moist
03586,NH,GRAFTON,SUGAR HILL,6,moist
03588,NH,COOS,MILAN,6,moist
03589,NH,COOS,MOUNT WASHINGTON,6,moist
03590,NH,COOS,NORTH STRATFORD,6,moist
03592,NH,COOS,PITTSBURG,6,moist
03593,NH,COOS,RANDOLPH,6,moist
03595,NH,COOS,TWIN MOUNTAIN,6,moist
03597,NH,COOS,WEST STEWARTSTOWN,6,moist
03598,NH,COOS,WHITEFIELD,6,moist
03601,NH,SULLIVAN,ACWORTH,6,moist
03602,NH,CHESHIRE,ALSTEAD,5,moist
03603,NH,SULLIVAN,CHARLESTOWN,6,moist
03604,NH,CHESHIRE,DREWSVILLE,5,moist
03605,NH,SULLIVAN,LEMPSTER,6,moist
03607,NH,SULLIVAN,SOUTH ACWORTH,6,moist
03608,NH,CHESHIRE,WALPOLE,5,moist
03609,NH,CHESHIRE,NORTH WALPOLE,5,moist
03740,NH,GRAFTON,BATH,6,moist
03741,NH,GRAFTON,CANAAN,6,moist
03743,NH,SULLIVAN,CLAREMONT,6,moist
03745,NH,SULLIVAN,CORNISH,6,moist
03746,NH,SULLIVAN,CORNISH FLAT,6,moist
03748,NH,GRAFTON,ENFIELD,6,moist
03749,NH,GRAFTON,ENFIELD CENTER,6,moist
03750,NH,GRAFTON,ETNA,6,moist
03751,NH,SULLIVAN,GEORGES MILLS,6,moist
03752,NH,SULLIVAN,GOSHEN,6,moist
03753,NH,SULLIVAN,GRANTHAM,6,moist
03754,NH,SULLIVAN,GUILD,6,moist
03755,NH,GRAFTON,HANOVER,6,moist
03756,NH,GRAFTON,LEBANON,6,moist
03765,NH,GRAFTON,HAVERHILL,6,moist
03766,NH,GRAFTON,LEBANON,6,moist
03768,NH,GRAFTON,LYME,6,moist
03769,NH,GRAFTON,LYME CENTER,6,moist
03770,NH,SULLIVAN,MERIDEN,6,moist
03771,NH,GRAFTON,MONROE,6,moist
03773,NH,SULLIVAN,NEWPORT,6,moist
03774,NH,GRAFTON,NORTH HAVERHILL,6,moist
03777,NH,GRAFTON,ORFORD,6,moist
03779,NH,GRAFTON,PIERMONT,6,moist
03780,NH,GRAFTON,PIKE,6,moist
03781,NH,SULLIVAN,PLAINFIELD,6,moist
03782,NH,SULLIVAN,SUNAPEE,6,moist
03784,NH,GRAFTON,WEST LEBANON,6,moist
03785,NH,GRAFTON,WOODSVILLE,6,moist
03801,NH,ROCKINGHAM,PORTSMOUTH,5,moist
03802,NH,ROCKINGHAM,PORTSMOUTH,5,moist
03804,NH,ROCKINGHAM,PORTSMOUTH,5,moist
03809,NH,BELKNAP,ALTON,6,moist
03810,NH,BELKNAP,ALTON BAY,6,moist
03811,NH,ROCKINGHAM,ATKINSON,5,moist
03812,NH,CARROLL,BARTLETT,6,moist
03813,NH,CARROLL,CENTER CONWAY,6,moist
03814,NH,CARROLL,CENTER OSSIPEE,6,moist
03815,NH,STRAFFORD,CENTER STRAFFORD,5,moist
03816,NH,CARROLL,CENTER TUFTONBORO,6,moist
03817,NH,CARROLL,CHOCORUA,6,moist
03818,NH,CARROLL,CONWAY,6,moist
03819,NH,ROCKINGHAM,DANVILLE,5,moist
03820,NH,STRAFFORD,DOVER,5,moist
03821,NH,STRAFFORD,DOVER,5,moist
03823,NH,STRAFFORD,MADBURY,5,moist
03824,NH,STRAFFORD,DURHAM,5,moist
03825,NH,STRAFFORD,BARRINGTON,5,moist
03826,NH,ROCKINGHAM,EAST HAMPSTEAD,5,moist
03827,NH,ROCKINGHAM,EAST KINGSTON,5,moist
03830,NH,CARROLL,EAST WAKEFIELD,6,moist
03832,NH,CARROLL,EATON CENTER,6,moist
03833,NH,ROCKINGHAM,EXETER,5,moist
03835,NH,STRAFFORD,FARMINGTON,5,moist
03836,NH,CARROLL,FREEDOM,6,moist
03837,NH,BELKNAP,GILMANTON IRON WORKS,6,moist
03838,NH,CARROLL,GLEN,6,moist
03839,NH,STRAFFORD,ROCHESTER,5,moist
03840,NH,ROCKINGHAM,GREENLAND,5,moist
03841,NH,ROCKINGHAM,HAMPSTEAD,5,moist
03842,NH,ROCKINGHAM,HAMPTON,5,moist
03843,NH,ROCKINGHAM,HAMPTON,5,moist
03844,NH,ROCKINGHAM,HAMPTON FALLS,5,moist
03845,NH,CARROLL,INTERVALE,6,moist
03846,NH,CARROLL,JACKSON,6,moist
03847,NH,CARROLL,KEARSARGE,6,moist
03848,NH,ROCKINGHAM,KINGSTON,5,moist
03849,NH,CARROLL,MADISON,6,moist
03850,NH,CARROLL,MELVIN VILLAGE,6,moist
03851,NH,STRAFFORD,MILTON,5,moist
03852,NH,STRAFFORD,MILTON MILLS,5,moist
03853,NH,CARROLL,MIRROR LAKE,6,moist
03854,NH,ROCKINGHAM,NEW CASTLE,5,moist
03855,NH,STRAFFORD,NEW DURHAM,5,moist
03856,NH,ROCKINGHAM,NEWFIELDS,5,moist
03857,NH,ROCKINGHAM,NEWMARKET,5,moist
03858,NH,ROCKINGHAM,NEWTON,5,moist
03859,NH,ROCKINGHAM,NEWTON JUNCTION,5,moist
03860,NH,CARROLL,NORTH CONWAY,6,moist
03861,NH,STRAFFORD,LEE,5,moist
03862,NH,ROCKINGHAM,NORTH HAMPTON,5,moist
03864,NH,CARROLL,OSSIPEE,6,moist
03865,NH,ROCKINGHAM,PLAISTOW,5,moist
03866,NH,STRAFFORD,ROCHESTER,5,moist
03867,NH,STRAFFORD,ROCHESTER,5,moist
03868,NH,STRAFFORD,ROCHESTER,5,moist
03869,NH,STRAFFORD,ROLLINSFORD,5,moist
03870,NH,ROCKINGHAM,RYE,5,moist
03871,NH,ROCKINGHAM,RYE BEACH,5,moist
03872,NH,CARROLL,SANBORNVILLE,6,moist
03873,NH,ROCKINGHAM,SANDOWN,5,moist
03874,NH,ROCKINGHAM,SEABROOK,5,moist
03875,NH,CARROLL,SILVER LAKE,6,moist
03878,NH,STRAFFORD,SOMERSWORTH,5,moist
03882,NH,CARROLL,EFFINGHAM,6,moist
03883,NH,CARROLL,SOUTH TAMWORTH,6,moist
03884,NH,STRAFFORD,STRAFFORD,5,moist
03885,NH,ROCKINGHAM,STRATHAM,5,moist
